2021-07-22 23:56:39,965 [1;34mINFO[1;0m    StepManager           Execute POSIXInit (UUID: 345c31bc-7199-389a-b1d2-ffd45834ae7c).
2021-07-23 00:02:11,889 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_lock, ABB: ABB2604 (in MHD_increment_response_rc)
2021-07-23 00:02:11,889 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1608, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB74, ahc_echo -> MHD_queue_response], [ABB2576, MHD_queue_response -> MHD_increment_response_rc])
2021-07-23 00:02:11,919 [1;33mWARNING[1;0m os_util.py            pthread_mutex_lock(): Extracted value of argument mutex has wrong type. Exception: "Value type <class 'pyllco.ConstantPointerNull'> does not match wanted type [<class 'ara.os.posix.mutex.Mutex'>, <class 'pyllco.GlobalVariable'>]."
2021-07-23 00:02:12,048 [1;32mDEBUG[1;0m   POSIX                 Get syscall: write, ABB: ABB2290 (in cleanup_connection)
2021-07-23 00:02:12,048 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1716, MHD_connection_handle_idle -> cleanup_connection])
2021-07-23 00:02:12,102 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_lock, ABB: ABB2624 (in MHD_update_last_activity_)
2021-07-23 00:02:12,102 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1350, call_handlers -> MHD_connection_handle_write], [ABB1460, MHD_connection_handle_write -> MHD_update_last_activity_])
2021-07-23 00:02:12,375 [1;32mDEBUG[1;0m   POSIX                 Get syscall: pthread_mutex_init, ABB: ABB3534 (in MHD_create_response_from_callback)
2021-07-23 00:02:12,375 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1566, MHD_connection_handle_idle -> process_request_body], [ABB1966, process_request_body -> ahc_echo], [ABB57, ahc_echo -> MHD_create_response_from_callback])
2021-07-23 00:02:12,394 [1;33mWARNING[1;0m ValueAnalyzer         Manager:: Did not found a valid value.
2021-07-23 00:02:12,394 [1;33mWARNING[1;0m os_util.py            pthread_mutex_init(): ValueAnalyzer could not get argument mutex. Exception: "Manager: Did not found a valid value."
2021-07-23 00:02:12,406 [1;32mDEBUG[1;0m   POSIX                 Create new instance with label: Mutex 12
2021-07-23 00:02:12,512 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB15043 (in fopen)
2021-07-23 00:02:12,512 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1566, MHD_connection_handle_idle -> process_request_body], [ABB1966, process_request_body -> ahc_echo], [ABB21, ahc_echo -> fopen])
2021-07-23 00:02:12,524 [1;32mDEBUG[1;0m   POSIX                 Detected Linux Syscall: open
2021-07-23 00:02:16,580 [1;33mWARNING[1;0m os_util.py            open(): ValueAnalyzer could not get argument path. Exception: "PHINode with multiple value nodes is not supported."
2021-07-23 00:02:16,626 [1;33mWARNING[1;0m ValueAnalyzer         Manager:: Did not found a valid value.
2021-07-23 00:02:16,626 [1;33mWARNING[1;0m os_util.py            open(): ValueAnalyzer could not get argument oflag. Exception: "Manager: Did not found a valid value."
2021-07-23 00:02:16,639 [1;33mWARNING[1;0m POSIX                 open(): No file access mode detection because oflag argument is missing!
2021-07-23 00:02:16,639 [1;33mWARNING[1;0m POSIX                 open(): Could not get path argument. The File object is now untrackable for interaction open() calls.
2021-07-23 00:02:16,639 [1;32mDEBUG[1;0m   POSIX                 Create new instance with label: File 6
2021-07-23 00:02:16,665 [1;33mWARNING[1;0m ValueAnalyzer         Assignment to storage node not possible. Assign to call node itself.
2021-07-23 00:02:16,684 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_unlock, ABB: ABB1646 (in MHD_connection_handle_idle)
2021-07-23 00:02:16,684 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle])
2021-07-23 00:02:16,717 [1;33mWARNING[1;0m os_util.py            pthread_mutex_unlock(): Extracted value of argument mutex has wrong type. Exception: "Value type <class 'pyllco.ConstantPointerNull'> does not match wanted type [<class 'ara.os.posix.mutex.Mutex'>, <class 'pyllco.GlobalVariable'>]."
2021-07-23 00:02:16,892 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_unlock, ABB: ABB3255 (in new_connection_process_)
2021-07-23 00:02:16,893 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1247, internal_run_from_select -> new_connections_list_process_], [ABB1282, new_connections_list_process_ -> new_connection_process_])
2021-07-23 00:02:16,987 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_lock, ABB: ABB542 (in MHD_ip_count_lock)
2021-07-23 00:02:16,987 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1253, internal_run_from_select -> MHD_accept_connection], [ABB1322, MHD_accept_connection -> internal_add_connection], [ABB3051, internal_add_connection -> new_connection_process_], [ABB3172, new_connection_process_ -> MHD_ip_limit_del], [ABB459, MHD_ip_limit_del -> MHD_ip_count_lock])
2021-07-23 00:02:17,201 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB15294 (in __fdopen)
2021-07-23 00:02:17,201 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1550, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB21, ahc_echo -> fopen], [ABB15052, fopen -> __fdopen])
2021-07-23 00:02:17,350 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB15294 (in __fdopen)
2021-07-23 00:02:17,350 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1608, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB21, ahc_echo -> fopen], [ABB15052, fopen -> __fdopen])
2021-07-23 00:02:17,565 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_lock, ABB: ABB483 (in MHD_destroy_response)
2021-07-23 00:02:17,566 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1705, MHD_connection_handle_idle -> MHD_connection_close_], [ABB567, MHD_connection_close_ -> MHD_destroy_response])
2021-07-23 00:02:21,775 [1;33mWARNING[1;0m os_util.py            pthread_mutex_lock(): ValueAnalyzer could not get argument mutex. Exception: "PHINode with multiple value nodes is not supported."
2021-07-23 00:02:21,836 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_lock, ABB: ABB542 (in MHD_ip_count_lock)
2021-07-23 00:02:21,837 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1253, internal_run_from_select -> MHD_accept_connection], [ABB1322, MHD_accept_connection -> internal_add_connection], [ABB3027, internal_add_connection -> new_connection_prepare_], [ABB3125, new_connection_prepare_ -> MHD_ip_limit_del], [ABB459, MHD_ip_limit_del -> MHD_ip_count_lock])
2021-07-23 00:02:21,954 [1;32mDEBUG[1;0m   POSIX                 Get syscall: pthread_attr_init, ABB: ABB1106 (in MHD_create_named_thread_)
2021-07-23 00:02:21,954 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1253, internal_run_from_select -> MHD_accept_connection], [ABB1322, MHD_accept_connection -> internal_add_connection], [ABB3051, internal_add_connection -> new_connection_process_], [ABB3211, new_connection_process_ -> MHD_create_named_thread_])
2021-07-23 00:02:22,032 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_unlock, ABB: ABB2639 (in MHD_update_last_activity_)
2021-07-23 00:02:22,032 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1335, call_handlers -> MHD_connection_handle_write], [ABB1460, MHD_connection_handle_write -> MHD_update_last_activity_])
2021-07-23 00:02:22,168 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_lock, ABB: ABB483 (in MHD_destroy_response)
2021-07-23 00:02:22,168 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1550, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB65, ahc_echo -> MHD_destroy_response])
2021-07-23 00:02:22,197 [1;33mWARNING[1;0m os_util.py            pthread_mutex_lock(): Extracted value of argument mutex has wrong type. Exception: "Value type <class 'pyllco.ConstantPointerNull'> does not match wanted type [<class 'ara.os.posix.mutex.Mutex'>, <class 'pyllco.GlobalVariable'>]."
2021-07-23 00:02:22,275 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_unlock, ABB: ABB2610 (in MHD_increment_response_rc)
2021-07-23 00:02:22,275 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1550, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB74, ahc_echo -> MHD_queue_response], [ABB2576, MHD_queue_response -> MHD_increment_response_rc])
2021-07-23 00:02:22,305 [1;33mWARNING[1;0m os_util.py            pthread_mutex_unlock(): Extracted value of argument mutex has wrong type. Exception: "Value type <class 'pyllco.ConstantPointerNull'> does not match wanted type [<class 'ara.os.posix.mutex.Mutex'>, <class 'pyllco.GlobalVariable'>]."
2021-07-23 00:02:22,384 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_unlock, ABB: ABB489 (in MHD_destroy_response)
2021-07-23 00:02:22,384 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1566, MHD_connection_handle_idle -> process_request_body], [ABB1966, process_request_body -> ahc_echo], [ABB76, ahc_echo -> MHD_destroy_response])
2021-07-23 00:02:22,413 [1;33mWARNING[1;0m os_util.py            pthread_mutex_unlock(): Extracted value of argument mutex has wrong type. Exception: "Value type <class 'pyllco.ConstantPointerNull'> does not match wanted type [<class 'ara.os.posix.mutex.Mutex'>, <class 'pyllco.GlobalVariable'>]."
2021-07-23 00:02:22,427 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_lock, ABB: ABB483 (in MHD_destroy_response)
2021-07-23 00:02:22,427 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1608, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB65, ahc_echo -> MHD_destroy_response])
2021-07-23 00:02:22,455 [1;33mWARNING[1;0m os_util.py            pthread_mutex_lock(): Extracted value of argument mutex has wrong type. Exception: "Value type <class 'pyllco.ConstantPointerNull'> does not match wanted type [<class 'ara.os.posix.mutex.Mutex'>, <class 'pyllco.GlobalVariable'>]."
2021-07-23 00:02:22,460 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_unlock, ABB: ABB2610 (in MHD_increment_response_rc)
2021-07-23 00:02:22,460 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1608, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB74, ahc_echo -> MHD_queue_response], [ABB2576, MHD_queue_response -> MHD_increment_response_rc])
2021-07-23 00:02:22,491 [1;33mWARNING[1;0m os_util.py            pthread_mutex_unlock(): Extracted value of argument mutex has wrong type. Exception: "Value type <class 'pyllco.ConstantPointerNull'> does not match wanted type [<class 'ara.os.posix.mutex.Mutex'>, <class 'pyllco.GlobalVariable'>]."
2021-07-23 00:02:22,595 [1;32mDEBUG[1;0m   POSIX                 Get syscall: open, ABB: ABB13217 (in opendir)
2021-07-23 00:02:22,595 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1550, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB38, ahc_echo -> opendir])
2021-07-23 00:02:22,639 [1;32mDEBUG[1;0m   POSIX                 open() call to already created File object: File(name='.', vertex=<Vertex object with index '13' at 0x7f3d4e4ec4a0>, path='.')
2021-07-23 00:02:22,663 [1;33mWARNING[1;0m ValueAnalyzer         Assignment to storage node not possible. Assign to call node itself.
2021-07-23 00:02:22,670 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB15049 (in fopen)
2021-07-23 00:02:22,670 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1550, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB21, ahc_echo -> fopen])
2021-07-23 00:02:22,701 [1;32mDEBUG[1;0m   POSIX                 Get syscall: open, ABB: ABB13217 (in opendir)
2021-07-23 00:02:22,701 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1608, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB38, ahc_echo -> opendir])
2021-07-23 00:02:22,744 [1;32mDEBUG[1;0m   POSIX                 open() call to already created File object: File(name='.', vertex=<Vertex object with index '13' at 0x7f3d4e4ec4a0>, path='.')
2021-07-23 00:02:22,770 [1;33mWARNING[1;0m ValueAnalyzer         Assignment to storage node not possible. Assign to call node itself.
2021-07-23 00:02:22,777 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB15049 (in fopen)
2021-07-23 00:02:22,777 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1608, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB21, ahc_echo -> fopen])
2021-07-23 00:02:23,008 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB15306 (in __fdopen)
2021-07-23 00:02:23,008 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1550, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB21, ahc_echo -> fopen], [ABB15052, fopen -> __fdopen])
2021-07-23 00:02:23,047 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_lock, ABB: ABB2604 (in MHD_increment_response_rc)
2021-07-23 00:02:23,047 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1566, MHD_connection_handle_idle -> process_request_body], [ABB1966, process_request_body -> ahc_echo], [ABB74, ahc_echo -> MHD_queue_response], [ABB2576, MHD_queue_response -> MHD_increment_response_rc])
2021-07-23 00:02:23,079 [1;33mWARNING[1;0m os_util.py            pthread_mutex_lock(): Extracted value of argument mutex has wrong type. Exception: "Value type <class 'pyllco.ConstantPointerNull'> does not match wanted type [<class 'ara.os.posix.mutex.Mutex'>, <class 'pyllco.GlobalVariable'>]."
2021-07-23 00:02:23,119 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB15306 (in __fdopen)
2021-07-23 00:02:23,119 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1343, call_handlers -> MHD_connection_handle_idle], [ABB1608, MHD_connection_handle_idle -> call_connection_handler], [ABB1911, call_connection_handler -> ahc_echo], [ABB21, ahc_echo -> fopen], [ABB15052, fopen -> __fdopen])
2021-07-23 00:02:23,292 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB4238 (in __stdio_write)
2021-07-23 00:02:23,292 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1670, MHD_connection_handle_idle -> try_ready_chunked_body], [ABB2194, try_ready_chunked_body -> dir_reader], [ABB3542, file_reader -> fseek], [ABB31269, fseek -> __fseeko], [ABB31276, __fseeko -> __fseeko_unlocked], [ABB31287, __fseeko_unlocked -> __stdio_write])
2021-07-23 00:02:23,305 [1;32mDEBUG[1;0m   POSIX                 Detected Linux Syscall: writev
2021-07-23 00:02:23,383 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB4482 (in __stdio_read)
2021-07-23 00:02:23,383 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1670, MHD_connection_handle_idle -> try_ready_chunked_body], [ABB2194, try_ready_chunked_body -> dir_reader], [ABB3542, file_reader -> fseek], [ABB31269, fseek -> __fseeko], [ABB31276, __fseeko -> __fseeko_unlocked], [ABB31287, __fseeko_unlocked -> __stdio_write])
2021-07-23 00:02:23,397 [1;32mDEBUG[1;0m   POSIX                 Detected Linux Syscall: readv
2021-07-23 00:02:23,401 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB4487 (in __stdio_read)
2021-07-23 00:02:23,401 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1670, MHD_connection_handle_idle -> try_ready_chunked_body], [ABB2194, try_ready_chunked_body -> dir_reader], [ABB3542, file_reader -> fseek], [ABB31269, fseek -> __fseeko], [ABB31276, __fseeko -> __fseeko_unlocked], [ABB31287, __fseeko_unlocked -> __stdio_write])
2021-07-23 00:02:23,413 [1;32mDEBUG[1;0m   POSIX                 Detected Linux Syscall: read
2021-07-23 00:02:23,417 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB4238 (in __stdio_write)
2021-07-23 00:02:23,417 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1670, MHD_connection_handle_idle -> try_ready_chunked_body], [ABB2194, try_ready_chunked_body -> dir_reader], [ABB3542, file_reader -> fseek], [ABB31269, fseek -> __fseeko], [ABB31276, __fseeko -> __fseeko_unlocked], [ABB31290, __fseeko_unlocked -> __stdio_write])
2021-07-23 00:02:23,428 [1;32mDEBUG[1;0m   POSIX                 Detected Linux Syscall: writev
2021-07-23 00:02:23,432 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB4482 (in __stdio_read)
2021-07-23 00:02:23,432 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1670, MHD_connection_handle_idle -> try_ready_chunked_body], [ABB2194, try_ready_chunked_body -> dir_reader], [ABB3542, file_reader -> fseek], [ABB31269, fseek -> __fseeko], [ABB31276, __fseeko -> __fseeko_unlocked], [ABB31290, __fseeko_unlocked -> __stdio_write])
2021-07-23 00:02:23,442 [1;32mDEBUG[1;0m   POSIX                 Detected Linux Syscall: readv
2021-07-23 00:02:23,445 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB4487 (in __stdio_read)
2021-07-23 00:02:23,446 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1670, MHD_connection_handle_idle -> try_ready_chunked_body], [ABB2194, try_ready_chunked_body -> dir_reader], [ABB3542, file_reader -> fseek], [ABB31269, fseek -> __fseeko], [ABB31276, __fseeko -> __fseeko_unlocked], [ABB31290, __fseeko_unlocked -> __stdio_write])
2021-07-23 00:02:23,455 [1;32mDEBUG[1;0m   POSIX                 Detected Linux Syscall: read
2021-07-23 00:02:23,790 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __pthread_mutex_lock, ABB: ABB483 (in MHD_destroy_response)
2021-07-23 00:02:23,790 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1546, MHD_connection_handle_idle -> parse_connection_headers], [ABB1886, parse_connection_headers -> MHD_destroy_response])
2021-07-23 00:02:23,821 [1;33mWARNING[1;0m os_util.py            pthread_mutex_lock(): Extracted value of argument mutex has wrong type. Exception: "Value type <class 'pyllco.ConstantPointerNull'> does not match wanted type [<class 'ara.os.posix.mutex.Mutex'>, <class 'pyllco.GlobalVariable'>]."
2021-07-23 00:02:23,965 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB4238 (in __stdio_write)
2021-07-23 00:02:23,965 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1642, MHD_connection_handle_idle -> try_ready_normal_body], [ABB2146, try_ready_normal_body -> dir_reader], [ABB3542, file_reader -> fseek], [ABB31269, fseek -> __fseeko], [ABB31276, __fseeko -> __fseeko_unlocked], [ABB31287, __fseeko_unlocked -> __stdio_write])
2021-07-23 00:02:23,978 [1;32mDEBUG[1;0m   POSIX                 Detected Linux Syscall: writev
2021-07-23 00:02:23,982 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB4482 (in __stdio_read)
2021-07-23 00:02:23,982 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1642, MHD_connection_handle_idle -> try_ready_normal_body], [ABB2146, try_ready_normal_body -> dir_reader], [ABB3542, file_reader -> fseek], [ABB31269, fseek -> __fseeko], [ABB31276, __fseeko -> __fseeko_unlocked], [ABB31287, __fseeko_unlocked -> __stdio_write])
2021-07-23 00:02:23,993 [1;32mDEBUG[1;0m   POSIX                 Detected Linux Syscall: readv
2021-07-23 00:02:23,997 [1;32mDEBUG[1;0m   POSIX                 Get syscall: __syscall3, ABB: ABB4487 (in __stdio_read)
2021-07-23 00:02:23,997 [1;32mDEBUG[1;0m   POSIX                 found syscall in Callpath: Callpath([ABB1094, MHD_polling_thread -> MHD_select], [ABB1182, MHD_select -> internal_run_from_select], [ABB1260, internal_run_from_select -> call_handlers], [ABB1352, call_handlers -> MHD_connection_handle_idle], [ABB1642, MHD_connection_handle_idle -> try_ready_normal_body], [ABB2146, try_ready_normal_body -> dir_reader], [ABB3542, file_reader -> fseek], [ABB31269, fseek -> __fseeko], [ABB31276, __fseeko -> __fseeko_unlocked], [ABB31287, __fseeko_unlocked -> __stdio_write])
